UT	MJD	Telescope	Exp_time	Filter	mag	mag_err
2023-07-28 10:09:31.997	60153.42328700004	ZTF	30.0	ZTF_g	20.645291016365597	0.1523781883625627
2023-07-28 10:58:38.997	60153.457395799924	ZTF	30.0	ZTF_r	20.649498936661463	0.1316777721853212
2023-08-12 09:44:58.998	60168.40623839991	ZTF	30.0	ZTF_g	20.55587954689816	0.0934424619412226
2023-08-12 10:44:20.000	60168.447453700006	ZTF	30.0	ZTF_r	20.532137938502085	0.1006253905386647
2023-08-14 09:45:12.001	60170.40638889978	ZTF	30.0	ZTF_r	20.443500870971945	0.1022506730614225
2023-08-17 10:53:13.001	60173.45362270018	ZTF	30.0	ZTF_r	20.29284181282584	0.107460339442002
2023-08-17 11:19:08.003	60173.47162039997	ZTF	30.0	ZTF_g	20.544821358723695	0.1147072176433825
2023-08-22 10:13:18.002	60178.42590280017	ZTF	30.0	ZTF_g	20.397831797220743	0.1178038595750167
2023-08-22 11:07:50.998	60178.463784699794	ZTF	30.0	ZTF_r	20.399027661821727	0.1056927475021961
2023-08-24 09:54:02.998	60180.412534699775	ZTF	30.0	ZTF_g	20.55653200943548	0.1255368724876296
2023-08-26 10:15:17.001	60182.42728010006	ZTF	30.0	ZTF_g	20.55999850366635	0.1482505440438818
2023-08-26 10:51:53.997	60182.4527083002	ZTF	30.0	ZTF_r	20.51916186544165	0.1186375192530111
2023-08-28 10:21:00.000	60184.43124999991	ZTF	30.0	ZTF_g	20.2372302080162	0.0966530428936165
2023-08-28 11:19:01.998	60184.47155090002	ZTF	30.0	ZTF_r	20.284872676805115	0.1086317835933691
2023-09-07 07:46:57.999	60194.324282399844	ZTF	30.0	ZTF_r	20.302287364694912	0.1010589928260841
2023-09-07 10:04:23.998	60194.419722199906	ZTF	30.0	ZTF_g	20.38187548698344	0.1019144075056358
2023-09-09 07:51:53.997	60196.3277083002	ZTF	30.0	ZTF_g	20.249944141744827	0.0862791602719968
2023-09-09 08:15:32.996	60196.3441319	ZTF	30.0	ZTF_r	20.397928055286	0.093689358548552
2023-09-13 08:52:22.996	60200.3697106	ZTF	30.0	ZTF_g	20.504062408303877	0.0983955805198177
2023-09-13 10:51:41.003	60200.45255789999	ZTF	30.0	ZTF_r	20.107688023124737	0.0901163497563431
2023-09-15 07:42:14.996	60202.321006900165	ZTF	30.0	ZTF_r	20.502962864669037	0.1206335070691534
2023-09-15 10:29:39.998	60202.437268500216	ZTF	30.0	ZTF_g	20.393564343631365	0.1009074870686391
2023-09-17 10:37:10.004	60204.44247689983	ZTF	30.0	ZTF_g	20.419532600461316	0.073016781781144
2023-09-19 09:39:22.997	60206.402349499986	ZTF	30.0	ZTF_g	20.309256420274032	0.0983641659960476
2023-09-19 10:17:48.002	60206.42902779998	ZTF	30.0	ZTF_r	20.271001827037136	0.0889937393475638
2023-09-22 07:20:50.004	60209.30613429984	ZTF	30.0	ZTF_r	19.61321389210404	0.0915336442749615
2023-09-25 09:12:45.996	60212.3838657001	ZTF	30.0	ZTF_r	19.975949170770193	0.0681591235649993
2023-09-25 09:51:12.997	60212.41056710016	ZTF	30.0	ZTF_g	20.028223953380007	0.064376437165794
2023-09-27 07:23:51.003	60214.308229200076	ZTF	30.0	ZTF_r	19.381986027184073	0.0663226073780309
2023-09-27 11:09:42.998	60214.46508099977	ZTF	30.0	ZTF_g	19.584842111773053	0.1141568175359685
2023-09-29 11:40:02.997	60216.48614579998	ZTF	30.0	ZTF_r	19.529461450938427	0.1103005060120482
2023-10-04 07:38:39.998	60221.318518499844	ZTF	30.0	ZTF_r	19.863286507169153	0.1002189362120301
2023-10-04 08:44:24.003	60221.364166699816	ZTF	30.0	ZTF_g	19.9495351716951	0.1008111457199126
2023-10-06 05:19:53.000	60223.22214120021	ZTF	30.0	ZTF_r	19.819317886747623	0.089384421961719
2023-10-06 07:16:01.998	60223.30280089984	ZTF	30.0	ZTF_g	19.905916318059717	0.1039010170726384
2023-10-09 06:52:17.996	60226.286319400184	ZTF	30.0	ZTF_r	19.435856722538347	0.0485834685129179
2023-10-11 05:51:55.002	60228.244386599865	ZTF	30.0	ZTF_g	19.568856333278887	0.0579516272250308
2023-10-11 07:05:40.998	60228.29561340017	ZTF	30.0	ZTF_r	19.471290314513737	0.0488930302511858
2023-10-14 07:21:04.000	60231.30629630014	ZTF	30.0	ZTF_g	19.257010727767057	0.0500081122663098
2023-10-14 07:57:06.998	60231.3313310002	ZTF	30.0	ZTF_r	19.31138334862992	0.0462059935852216
2023-10-16 04:19:06.997	60233.17994209984	ZTF	30.0	ZTF_r	18.84981808624315	0.0352273813203426
2023-10-16 08:22:40.996	60233.349085600115	ZTF	30.0	ZTF_g	19.03100695056151	0.0379380346174672
2023-10-18 04:47:42.996	60235.199803200085	ZTF	30.0	ZTF_g	18.79284969944532	0.0350868581784088
2023-10-18 05:56:18.997	60235.2474421002	ZTF	30.0	ZTF_r	18.682972224870117	0.0310639268550423
2023-10-20 04:52:15.001	60237.202951400075	ZTF	30.0	ZTF_r	18.743956950649643	0.0353485379085205
2023-10-20 05:41:34.996	60237.23721060017	ZTF	30.0	ZTF_g	18.880391712832157	0.0335766416668398
2023-10-22 06:18:44.997	60239.26302079996	ZTF	30.0	ZTF_g	19.069674303022783	0.034230823863415
2023-10-22 08:25:19.998	60239.35092590004	ZTF	30.0	ZTF_r	19.06738211559266	0.0353150040869935
2023-10-25 09:04:30.000	60242.378124999814	ZTF	30.0	ZTF_r	19.2862077484995	0.0515933324123311
2023-10-25 11:12:59.999	60242.46736110002	ZTF	30.0	ZTF_g	19.367331018827592	0.0440264700022618
2023-11-02 07:18:23.996	60250.30444440013	ZTF	30.0	ZTF_r	19.91378152500252	0.0800289629980914
2023-11-04 07:09:34.001	60252.29831020022	ZTF	30.0	ZTF_r	20.093817075591588	0.0822598435798406
2023-11-06 05:40:10.998	60254.236238399986	ZTF	30.0	ZTF_r	20.297785274999953	0.1093503304420134
2023-11-13 07:19:26.999	60261.30517360009	ZTF	30.0	ZTF_g	20.543185927913484	0.1009730544778948
2023-11-20 07:58:45.002	60268.33246529987	ZTF	30.0	ZTF_g	19.915521059907125	0.1341448141867225
2023-12-09 02:52:11.997	60287.11958329985	ZTF	30.0	ZTF_r	19.741069145247216	0.091201569014422
2023-12-09 03:09:36.996	60287.13167819986	ZTF	30.0	ZTF_g	20.187574723997475	0.1172057258223433
2023-12-11 03:38:40.004	60289.15185189992	ZTF	30.0	ZTF_r	19.857167254542013	0.0981014207834342
2023-12-13 02:50:34.002	60291.11844909983	ZTF	30.0	ZTF_r	20.12629039796356	0.0801173053049212
2024-01-02 03:22:53.000	60311.14089119993	ZTF	30.0	ZTF_r	20.15650435032257	0.0845720637378463
2024-02-18 03:15:16.998	60358.13561340002	ZTF	30.0	ZTF_r	19.57185538887849	0.08916042260218
